center,parameter,idx,value,neg_log_like
kalman,theta,1,0.3241976096898713,
kalman,theta,1,0.32857865846946416,
kalman,theta,1,0.332959707249057,
kalman,theta,1,0.3373407560286499,
kalman,lambda_i,0,-0.8327730338206494,-61887.15115354909
kalman,lambda_i,0,-0.7899158909635066,-61886.63085982073
kalman,lambda_i,0,-0.7470587481063636,-61886.09386451909
kalman,lambda_i,0,-0.7042016052492208,-61885.5396321089
kalman,lambda_i,0,-0.6613444623920779,-61884.96752365914
kalman,lambda_i,0,-0.6184873195349351,-61884.37677129974
kalman,lambda_i,0,-0.5756301766777923,-61883.76644463263
kalman,lambda_i,0,-0.5327730338206493,-61883.135405946916
kalman,lambda_i,0,-0.48991589096350646,-61882.48224960218
kalman,lambda_i,0,-0.4470587481063636,-61881.80521858044
kalman,lambda_i,0,-0.4042016052492207,-61881.10208742457
kalman,lambda_i,0,-0.36134446239207785,-61880.36999447185
kalman,lambda_i,0,-0.31848731953493503,-61879.60519551423
kalman,lambda_i,0,-0.2756301766777921,-61878.80269181727
kalman,lambda_i,0,-0.23277303382064934,-61877.95564979459
kalman,lambda_i,1,-0.6434803543336747,-61879.60821260174
kalman,lambda_i,1,-0.6006232114765319,-61880.22452046088
kalman,lambda_i,1,-0.5577660686193889,-61880.80573872151
kalman,lambda_i,1,-0.5149089257622461,-61881.35076000471
kalman,lambda_i,1,-0.47205178290510325,-61881.85821204983
kalman,lambda_i,1,-0.4291946400479604,-61882.32637264173
kalman,lambda_i,1,-0.38633749719081756,-61882.753049372084
kalman,lambda_i,1,-0.3434803543336747,-61883.135405946916
kalman,lambda_i,1,-0.3006232114765318,-61883.46970486875
kalman,lambda_i,1,-0.25776606861938894,-61883.75091480982
kalman,lambda_i,1,-0.21490892576224607,-61883.97208991135
kalman,lambda_i,1,-0.17205178290510326,-61884.12334458693
kalman,lambda_i,1,-0.12919464004796044,-61884.1900623803
kalman,lambda_i,1,-0.08633749719081751,-61884.14952165068
kalman,lambda_i,1,-0.0434803543336747,-61883.96382662763
kalman,sigma,0,0.07638680512926069,-61872.59598447341
kalman,sigma,0,0.07759929409956641,-61874.305694316245
kalman,sigma,0,0.07881178306987213,-61875.94198927733
kalman,sigma,0,0.08002427204017787,-61877.5083203035
kalman,sigma,0,0.08123676101048359,-61879.00791022235
kalman,sigma,0,0.08244924998078931,-61880.443771708946
kalman,sigma,0,0.08366173895109504,-61881.8187236324
kalman,sigma,0,0.08487422792140076,-61883.135405946916
kalman,sigma,0,0.0860867168917065,-61884.39629327403
kalman,sigma,0,0.08729920586201222,-61885.603707302726
kalman,sigma,0,0.08851169483231794,
kalman,sigma,0,0.08972418380262366,
kalman,sigma,0,0.0909366727729294,
kalman,sigma,0,0.09214916174323512,
kalman,sigma,0,0.09336165071354084,
kalman,sigma,1,0.31523035714094566,-61791.87080421596
kalman,sigma,1,0.32023401360350034,-61806.62896214138
kalman,sigma,1,0.32523767006605503,-61820.77116481229
kalman,sigma,1,0.33024132652860977,-61834.32438118587
kalman,sigma,1,0.33524498299116445,-61847.31405025058
kalman,sigma,1,0.34024863945371914,-61859.76418830461
kalman,sigma,1,0.3452522959162738,-61871.69748742584
kalman,sigma,1,0.35025595237882856,-61883.13540594691
kalman,sigma,1,0.35525960884138325,
kalman,sigma,1,0.36026326530393793,
kalman,sigma,1,0.3652669217664926,
kalman,sigma,1,0.3702705782290473,
kalman,sigma,1,0.37527423469160204,
kalman,sigma,1,0.3802778911541567,
kalman,sigma,1,0.3852815476167114,
kalman,sigma_err,0,0.00015184659507206492,-61789.89282982239
kalman,sigma_err,0,0.00015425685848590722,-61815.732086573764
kalman,sigma_err,0,0.00015666712189974953,-61836.89772088023
kalman,sigma_err,0,0.0001590773853135918,-61853.71391227301
kalman,sigma_err,0,0.0001614876487274341,-61866.47975714536
kalman,sigma_err,0,0.00016389791214127642,-61875.47150913288
kalman,sigma_err,0,0.00016630817555511872,-61880.94459125904
kalman,sigma_err,0,0.000168718438968961,-61883.135405946916
kalman,sigma_err,0,0.0001711287023828033,-61882.26296569566
kalman,sigma_err,0,0.0001735389657966456,-61878.53036436863
kalman,sigma_err,0,0.00017594922921048792,-61872.126106590986
kalman,sigma_err,0,0.00017835949262433022,-61863.22531061847
kalman,sigma_err,0,0.0001807697560381725,-61851.990798207145
kalman,sigma_err,0,0.0001831800194520148,-61838.57408339817
kalman,sigma_err,0,0.0001855902828658571,-61823.1162707539
