center,parameter,idx,value,neg_log_like
kalman,kappa,0,0.3492433475410635,
kalman,kappa,0,0.35478689274012803,
kalman,kappa,0,0.3603304379391925,
kalman,kappa,0,0.36587398313825703,
kalman,kappa,0,0.3714175283373215,
kalman,kappa,0,0.376961073536386,-64332.46253314251
kalman,kappa,0,0.3825046187354505,-64382.19224137807
kalman,kappa,0,0.388048163934515,-64414.209949245276
kalman,kappa,0,0.39359170913357955,
kalman,kappa,0,0.399135254332644,
kalman,kappa,0,0.40467879953170854,
kalman,kappa,0,0.410222344730773,
kalman,kappa,0,0.41576588992983754,
kalman,kappa,0,0.42130943512890207,
kalman,kappa,0,0.42685298032796654,
kalman,kappa,1,0.5012222031080882,
kalman,kappa,1,0.5091781110939309,
kalman,kappa,1,0.5171340190797735,
kalman,kappa,1,0.5250899270656162,
kalman,kappa,1,0.5330458350514589,
kalman,kappa,1,0.5410017430373015,
kalman,kappa,1,0.5489576510231442,
kalman,kappa,1,0.5569135590089869,-64414.209949245276
kalman,kappa,1,0.5648694669948295,-64399.29860747261
kalman,kappa,1,0.5728253749806722,-64382.163758309674
kalman,kappa,1,0.5807812829665149,-64362.707457885685
kalman,kappa,1,0.5887371909523575,-64340.92874924966
kalman,kappa,1,0.5966930989382002,-64317.06059359362
kalman,kappa,1,0.6046490069240429,-64290.86723908027
kalman,kappa,1,0.6126049149098856,-64262.266661752205
kalman,kappa,2,0.3171885847484537,
kalman,kappa,2,0.3222233241889053,
kalman,kappa,2,0.327258063629357,
kalman,kappa,2,0.33229280306980863,
kalman,kappa,2,0.33732754251026026,
kalman,kappa,2,0.34236228195071194,
kalman,kappa,2,0.3473970213911636,
kalman,kappa,2,0.3524317608316152,-64414.209949245276
kalman,kappa,2,0.3574665002720669,-64392.290313208854
kalman,kappa,2,0.3625012397125185,-64368.590979882276
kalman,kappa,2,0.3675359791529702,-64343.02642979634
kalman,kappa,2,0.37257071859342183,-64315.55952063237
kalman,kappa,2,0.37760545803387346,-64286.27826492742
kalman,kappa,2,0.38264019747432515,-64255.31597422695
kalman,kappa,2,0.3876749369147768,-64222.436965880865
kalman,theta,0,0.43362479097975143,-63570.568654542265
kalman,theta,0,0.44050772416990625,-63785.60610097659
kalman,theta,0,0.447390657360061,-63965.06055035073
kalman,theta,0,0.45427359055021577,-64111.874898604256
kalman,theta,0,0.4611565237403706,-64227.58351616663
kalman,theta,0,0.4680394569305254,-64315.27621749302
kalman,theta,0,0.47492239012068016,-64376.82647805786
kalman,theta,0,0.4818053233108349,-64414.209949245276
kalman,theta,0,0.48868825650098974,
kalman,theta,0,0.49557118969114455,
kalman,theta,0,0.5024541228812993,
kalman,theta,0,0.5093370560714541,
kalman,theta,0,0.5162199892616088,
kalman,theta,0,0.5231029224517637,
kalman,theta,0,0.5299858556419185,
kalman,theta,1,0.5579029483823907,-63583.42902856568
kalman,theta,1,0.5667585507376668,-63796.33242709807
kalman,theta,1,0.5756141530929428,-63973.93983836237
kalman,theta,1,0.5844697554482189,-64118.80356584147
kalman,theta,1,0.5933253578034949,-64232.382731516744
kalman,theta,1,0.602180960158771,-64318.22082125248
kalman,theta,1,0.611036562514047,-64378.24407464698
kalman,theta,1,0.619892164869323,-64414.209949245276
kalman,theta,1,0.628747767224599,
kalman,theta,1,0.6376033695798751,
kalman,theta,1,0.6464589719351511,
kalman,theta,1,0.6553145742904272,
kalman,theta,1,0.6641701766457032,
kalman,theta,1,0.6730257790009793,
kalman,theta,1,0.6818813813562553,
kalman,theta,2,0.20938641391668755,
kalman,theta,2,0.212710007788381,
kalman,theta,2,0.21603360166007446,
kalman,theta,2,0.2193571955317679,-64196.50172387226
kalman,theta,2,0.22268078940346137,-64287.313286696495
kalman,theta,2,0.22600438327515482,-64352.76779288029
kalman,theta,2,0.22932797714684827,-64394.611568289976
kalman,theta,2,0.23265157101854173,-64414.209949245276
kalman,theta,2,0.23597516489023518,
kalman,theta,2,0.23929875876192863,
kalman,theta,2,0.24262235263362208,
kalman,theta,2,0.24594594650531554,
kalman,theta,2,0.249269540377009,
kalman,theta,2,0.25259313424870244,
kalman,theta,2,0.2559167281203959,
kalman,lambda_i,0,-0.6249622198558151,-64413.88327868407
kalman,lambda_i,0,-0.5821050769986723,-64413.964700677876
kalman,lambda_i,0,-0.5392479341415294,-64414.03458697988
kalman,lambda_i,0,-0.49639079128438657,-64414.092909633786
kalman,lambda_i,0,-0.45353364842724364,-64414.13963936383
kalman,lambda_i,0,-0.4106765055701008,-64414.17474522397
kalman,lambda_i,0,-0.36781936271295795,-64414.198194008684
kalman,lambda_i,0,-0.3249622198558151,-64414.209949245276
kalman,lambda_i,0,-0.2821050769986722,-64414.20996944385
kalman,lambda_i,0,-0.23924793414152934,-64414.19820500941
kalman,lambda_i,0,-0.19639079128438647,-64414.17459269132
kalman,lambda_i,0,-0.1535336484272436,-64414.139045393764
kalman,lambda_i,0,-0.11067650557010078,-64414.0914329769
kalman,lambda_i,0,-0.06781936271295785,-64414.03154491204
kalman,lambda_i,0,-0.024962219855815093,-64413.95901470642
kalman,lambda_i,1,-0.6611561727310225,-64414.73894052768
kalman,lambda_i,1,-0.6182990298738796,-64414.684989859685
kalman,lambda_i,1,-0.5754418870167367,-64414.623245676026
kalman,lambda_i,1,-0.5325847441595939,-64414.55480393987
kalman,lambda_i,1,-0.489727601302451,-64414.47946684926
kalman,lambda_i,1,-0.44687045844530815,-64414.39702672953
kalman,lambda_i,1,-0.40401331558816533,-64414.30726482075
kalman,lambda_i,1,-0.36115617273102246,-64414.209949245276
kalman,lambda_i,1,-0.3182990298738796,-64414.10483157237
kalman,lambda_i,1,-0.2754418870167367,-64413.9916410333
kalman,lambda_i,1,-0.23258474415959385,-64413.870074788334
kalman,lambda_i,1,-0.18972760130245103,-64413.739781558055
kalman,lambda_i,1,-0.14687045844530822,-64413.600334002826
kalman,lambda_i,1,-0.10401331558816529,-64413.45118182704
kalman,lambda_i,1,-0.06115617273102247,-64413.29157132475
kalman,lambda_i,2,-0.5780955055437215,-64409.87986523938
kalman,lambda_i,2,-0.5352383626865787,-64410.70062761293
kalman,lambda_i,2,-0.4923812198294357,-64411.45694116378
kalman,lambda_i,2,-0.4495240769722929,-64412.14710159829
kalman,lambda_i,2,-0.40666693411515004,-64412.76934518027
kalman,lambda_i,2,-0.36380979125800716,-64413.32184932489
kalman,lambda_i,2,-0.32095264840086435,-64413.80272011148
kalman,lambda_i,2,-0.2780955055437215,-64414.209949245276
kalman,lambda_i,2,-0.2352383626865786,-64414.54130490536
kalman,lambda_i,2,-0.19238121982943573,-64414.79408390842
kalman,lambda_i,2,-0.14952407697229286,-64414.96457440502
kalman,lambda_i,2,-0.10666693411515005,-64415.046906432886
kalman,lambda_i,2,-0.06380979125800723,-64415.030568257294
kalman,lambda_i,2,-0.020952648400864304,-64414.89486736273
kalman,lambda_i,2,0.02190449445627851,
kalman,sigma,0,0.1053979321846552,-64395.028270180555
kalman,sigma,0,0.10707091523520527,-64398.33814889173
kalman,sigma,0,0.10874389828575536,-64401.44595359035
kalman,sigma,0,0.11041688133630545,-64404.35939259055
kalman,sigma,0,0.11208986438685553,-64407.085766038355
kalman,sigma,0,0.11376284743740561,-64409.63199415373
kalman,sigma,0,0.11543583048795569,-64412.00464317948
kalman,sigma,0,0.11710881353850577,-64414.209949245276
kalman,sigma,0,0.11878179658905587,-64416.25384032792
kalman,sigma,0,0.12045477963960595,
kalman,sigma,0,0.12212776269015603,
kalman,sigma,0,0.12380074574070613,
kalman,sigma,0,0.1254737287912562,
kalman,sigma,0,0.1271467118418063,
kalman,sigma,0,0.12881969489235637,
kalman,sigma,1,0.16785661479766562,-64394.063088603696
kalman,sigma,1,0.17052100550873966,-64397.27082649628
kalman,sigma,1,0.17318539621981374,-64400.36627275268
