center,parameter,idx,value,neg_log_like
kalman,sigma,1,0.2988762980564842,-39809.19929651625
kalman,sigma,1,0.3032715377337854,-39809.209471428505
kalman,sigma,1,0.3076667774110866,-39809.20036554487
kalman,sigma,1,0.3120620170883879,-39809.17122407214
kalman,sigma,1,0.31645725676568914,-39809.12614863164
kalman,sigma,1,0.32085249644299035,-39809.060054387926
kalman,sigma,1,0.32524773612029156,-39808.974481948884
kalman,sigma,1,0.32964297579759283,-39808.87336615381
kalman,sigma,1,0.3340382154748941,-39808.75791923647
kalman,sigma,1,0.3384334551521953,-39808.6291186045
kalman,sigma,2,0.017460246900258016,-39809.21233606374
kalman,sigma,2,0.01773739367645259,-39809.210858153834
kalman,sigma,2,0.01801454045264716,-39809.20930419001
kalman,sigma,2,0.01829168722884173,-39809.207673342105
kalman,sigma,2,0.018568834005036304,-39809.205964810244
kalman,sigma,2,0.018845980781230877,-39809.20417782402
kalman,sigma,2,0.019123127557425446,-39809.20231164079
kalman,sigma,2,0.01940027433362002,-39809.20036554487
kalman,sigma,2,0.019677421109814592,-39809.19833884611
kalman,sigma,2,0.01995456788600916,-39809.196230879345
kalman,sigma,2,0.020231714662203734,-39809.19404100243
kalman,sigma,2,0.020508861438398307,-39809.19176859635
kalman,sigma,2,0.02078600821459288,-39809.189413063745
kalman,sigma,2,0.02106315499078745,-39809.186973828095
kalman,sigma,2,0.021340301766982022,-39809.18448556337
kalman,sigma_err,0,7.373571292508854e-05,-39732.45939152482
kalman,sigma_err,0,7.490612106675661e-05,-39751.98018087722
kalman,sigma_err,0,7.607652920842468e-05,-39768.300260452634
kalman,sigma_err,0,7.724693735009275e-05,-39781.64723656326
kalman,sigma_err,0,7.841734549176083e-05,-39792.22806339462
kalman,sigma_err,0,7.958775363342889e-05,-39800.23139111419
kalman,sigma_err,0,8.075816177509697e-05,-39805.83200780676
kalman,sigma_err,0,8.192856991676503e-05,-39809.20036554487
kalman,sigma_err,0,8.309897805843311e-05,-39810.4844529601
kalman,sigma_err,0,8.426938620010118e-05,-39809.82630834668
kalman,sigma_err,0,8.543979434176925e-05,-39807.35441993878
kalman,sigma_err,0,8.661020248343732e-05,-39803.18872343515
kalman,sigma_err,0,8.77806106251054e-05,-39797.44382934892
kalman,sigma_err,0,8.895101876677346e-05,-39790.223540542356
kalman,sigma_err,0,9.012142690844154e-05,-39781.63391134312
