center,parameter,idx,value,neg_log_like
true,kappa,2,0.23684922680212894,-7592.512023643968
true,theta,0,0.3057522514237227,-4312.49334270588
true,theta,0,0.31346029137558123,-5198.206604154807
true,theta,0,0.3211683313274398,-5957.761954348417
true,theta,0,0.32887637127929836,-6588.04113708827
true,theta,0,0.3365844112311569,-7086.715171478318
true,theta,0,0.3442924511830155,-7452.348518956844
true,theta,0,0.352000491134874,-7684.742057221706
true,theta,0,0.3597085310867326,-7774.971209708495
true,theta,0,0.36741657103859116,
true,theta,0,0.3751246109904497,
true,theta,0,0.38283265094230823,
true,theta,0,0.3905406908941668,
true,theta,0,0.39824873084602536,
true,theta,0,0.40595677079788395,
true,theta,0,0.4136648107497425,
true,theta,1,0.36992725280998756,-6782.161903756395
true,theta,1,0.3792531499396511,-7040.555190372045
true,theta,1,0.3885790470693147,-7258.557759755481
true,theta,1,0.3979049441989782,-7437.360092042343
true,theta,1,0.40723084132864174,-7578.219079446572
true,theta,1,0.4165567384583053,-7682.305619069367
true,theta,1,0.42588263558796885,-7748.298865991901
true,theta,1,0.4352085327176324,-7774.971209708489
true,theta,1,0.44453442984729596,-7760.913674977284
true,theta,1,0.4538603269769595,-7705.188020492652
true,theta,1,0.463186224106623,-7607.7907015977735
true,theta,1,0.4725121212362866,-7467.847381704492
true,theta,1,0.48183801836595014,-7285.688119354682
true,theta,1,0.49116391549561367,-7065.270899823596
true,theta,1,0.5004898126252773,-6806.916381380217
true,theta,2,0.47190663941763733,-6818.273854993976
true,theta,2,0.48380344545337606,-7063.489081111903
true,theta,2,0.49570025148911484,-7272.019698951475
true,theta,2,0.5075970575248536,-7444.429565461326
true,theta,2,0.5194938635605924,-7581.354789518736
true,theta,2,0.5313906695963311,-7683.3233561928455
true,theta,2,0.5432874756320698,-7748.434611803535
true,theta,2,0.5551842816678085,-7774.971209708487
true,theta,2,0.5670810877035474,
true,theta,2,0.5789778937392861,
true,theta,2,0.5908746997750248,
true,theta,2,0.6027715058107637,
true,theta,2,0.6146683118465024,
true,theta,2,0.6265651178822411,
true,theta,2,0.6384619239179798,
