center,parameter,idx,value,neg_log_like
kalman,lambda_i,1,0.010013732113966167,-40470.0103092665
kalman,lambda_i,1,0.024844776761638487,-40475.19430875088
kalman,lambda_i,1,0.03967582140931078,-40480.230108104515
kalman,lambda_i,1,0.05450686605698307,-40485.09933383984
kalman,lambda_i,1,0.06933791070465539,-40489.77997228697
kalman,lambda_i,1,0.08416895535232771,-40494.245406719885
kalman,lambda_i,1,0.099,-40498.463123820315
kalman,sigma,0,0.025875340574561503,-40514.00356005362
kalman,sigma,0,0.026286060266221208,-40514.38558544423
kalman,sigma,0,0.026696779957880917,-40514.7102452333
kalman,sigma,0,0.027107499649540623,-40514.97966306348
kalman,sigma,0,0.02751821934120033,-40515.19584869293
kalman,sigma,0,0.027928939032860037,-40515.36070599053
kalman,sigma,0,0.028339658724519743,-40515.47604023757
kalman,sigma,0,0.028750378416179452,-40515.54356480671
kalman,sigma,0,0.029161098107839158,-40515.56490728168
kalman,sigma,0,0.029571817799498863,-40515.54161507355
kalman,sigma,0,0.02998253749115857,-40515.47516058239
kalman,sigma,0,0.030393257182818278,-40515.36694594873
kalman,sigma,0,0.030803976874477983,-40515.21830743405
kalman,sigma,0,0.031214696566137692,-40515.03051946295
kalman,sigma,0,0.0316254162577974,-40514.8047983613
kalman,sigma,1,0.20940041011008537,-40509.50071892306
kalman,sigma,1,0.21272422614357878,-40511.66651107656
kalman,sigma,1,0.2160480421770722,-40513.351038456196
kalman,sigma,1,0.21937185821056562,-40514.58448172749
kalman,sigma,1,0.22269567424405903,-40515.3950062876
kalman,sigma,1,0.22601949027755244,-40515.80891266947
kalman,sigma,1,0.22934330631104588,-40515.85077444971
kalman,sigma,1,0.2326671223445393,-40515.5435648067
kalman,sigma,1,0.2359909383780327,-40514.90877275875
kalman,sigma,1,0.2393147544115261,-40513.96651000904
kalman,sigma,1,0.24263857044501955,-40512.73560923521
kalman,sigma,1,0.24596238647851296,-40511.23371457902
kalman,sigma,1,0.2492862025120064,-40509.47736501674
kalman,sigma,1,0.2526100185454998,-40507.482071228114
kalman,sigma,1,0.2559338345789932,-40505.26238652305
kalman,sigma_err,0,4.5705825404475465e-05,-40479.745061545975
kalman,sigma_err,0,4.6431314696609995e-05,-40490.78801395618
kalman,sigma_err,0,4.7156803988744524e-05,-40499.61805872186
kalman,sigma_err,0,4.788229328087906e-05,-40506.38827231227
kalman,sigma_err,0,4.860778257301359e-05,-40511.24002695458
kalman,sigma_err,0,4.933327186514812e-05,-40514.30401807503
kalman,sigma_err,0,5.005876115728265e-05,-40515.70118905145
kalman,sigma_err,0,5.078425044941718e-05,-40515.5435648067
kalman,sigma_err,0,5.150973974155172e-05,-40513.93500433447
kalman,sigma_err,0,5.2235229033686246e-05,-40510.97188100902
kalman,sigma_err,0,5.2960718325820776e-05,-40506.743698462415
kalman,sigma_err,0,5.368620761795531e-05,-40501.33364887861
kalman,sigma_err,0,5.4411696910089836e-05,-40494.81911974771
kalman,sigma_err,0,5.513718620222437e-05,-40487.27215442197
kalman,sigma_err,0,5.58626754943589e-05,-40478.759871199065
