center,parameter,idx,value,neg_log_like
kalman,lambda_i,1,-0.21194515109688195,-38467.249649103826
kalman,lambda_i,1,-0.16908800823973913,-38463.14898788234
kalman,lambda_i,1,-0.12623086538259626,-38457.16804290939
kalman,lambda_i,1,-0.08337372252545339,-38449.26046018384
kalman,lambda_i,1,-0.04051657966831057,-38439.36053478161
kalman,lambda_i,1,0.002340563188832301,-38427.32747369326
kalman,sigma,0,0.27154666651462966,-38462.46550589414
kalman,sigma,0,0.27585693106248094,-38464.53284315809
kalman,sigma,0,0.2801671956103322,-38466.247058304354
kalman,sigma,0,0.2844774601581835,-38467.6188422376
kalman,sigma,0,0.2887877247060347,-38468.665052241035
kalman,sigma,0,0.29309798925388597,-38469.4286743511
kalman,sigma,0,0.29740825380173724,-38469.922224794376
kalman,sigma,0,0.3017185183495885,-38470.16359726122
kalman,sigma,0,0.3060287828974398,-38470.15047202504
kalman,sigma,0,0.31033904744529106,-38469.90477056886
kalman,sigma,0,0.31464931199314233,-38469.438890507205
kalman,sigma,0,0.3189595765409936,-38468.76800913835
kalman,sigma,0,0.3232698410888448,-38467.90519013794
kalman,sigma,0,0.3275801056366961,-38466.85594971583
kalman,sigma,0,0.33189037018454737,-38465.63326780319
kalman,sigma,1,0.06107045097615293,-38468.482418472064
kalman,sigma,1,0.06203982321386964,-38468.79339116949
kalman,sigma,1,0.06300919545158636,-38469.0767219617
kalman,sigma,1,0.06397856768930307,-38469.333645731465
kalman,sigma,1,0.06494793992701978,-38469.56531416057
kalman,sigma,1,0.0659173121647365,-38469.77251753921
kalman,sigma,1,0.06688668440245321,-38469.978754092066
kalman,sigma,1,0.06785605664016992,-38470.16359726122
kalman,sigma,1,0.06882542887788663,-38470.32785064669
kalman,sigma,1,0.06979480111560335,-38470.47547081187
kalman,sigma,1,0.07076417335332005,-38470.603942797905
kalman,sigma,1,0.07173354559103677,-38470.713930091064
kalman,sigma,1,0.07270291782875349,-38470.80607050894
kalman,sigma,1,0.07367229006647019,-38470.879157524534
kalman,sigma,1,0.07464166230418691,-38470.93555010761
kalman,sigma_err,0,7.169935006010789e-05,-38368.24177202421
kalman,sigma_err,0,7.28374349816969e-05,-38390.57991354189
kalman,sigma_err,0,7.397551990328592e-05,-38410.005682678144
kalman,sigma_err,0,7.511360482487493e-05,-38426.73283683677
kalman,sigma_err,0,7.625168974646394e-05,-38440.96839712205
kalman,sigma_err,0,7.738977466805296e-05,-38452.85004035654
kalman,sigma_err,0,7.852785958964197e-05,-38462.53481698597
kalman,sigma_err,0,7.966594451123098e-05,-38470.16359726122
kalman,sigma_err,0,8.080402943282e-05,-38475.86403839092
kalman,sigma_err,0,8.194211435440901e-05,-38479.79889969941
kalman,sigma_err,0,8.308019927599803e-05,-38482.05925431444
kalman,sigma_err,0,8.421828419758704e-05,-38482.74857923205
kalman,sigma_err,0,8.535636911917605e-05,-38481.95982604977
kalman,sigma_err,0,8.649445404076507e-05,-38479.78338324154
kalman,sigma_err,0,8.763253896235408e-05,-38476.31279355842
